time,lat,lon
2024-07-11T10:15:07.989362311Z,{"lat":10.741799133839777,"lon":106.6335737799356}
2024-07-11T10:15:08.997141248Z,{"lat":10.741814095536938,"lon":106.63357319320238}
2024-07-11T10:15:09.997625585Z,{"lat":10.741829182962647,"lon":106.63357344465948}
2024-07-11T10:15:10.989530814Z,{"lat":10.741842761645785,"lon":106.63357336084044}
2024-07-11T10:15:11.98911549Z,{"lat":10.741855795505217,"lon":106.63357352847851}
2024-07-11T10:15:12.989230935Z,{"lat":10.741869709464481,"lon":106.63357201973594}
2024-07-11T10:15:13.989549323Z,{"lat":10.741882952871492,"lon":106.6335690022508}
2024-07-11T10:15:14.98930706Z,{"lat":10.741895777183345,"lon":106.63356481129921}
2024-07-11T10:15:15.989297589Z,{"lat":10.74190876913326,"lon":106.63356196145213}
2024-07-11T10:15:17.025169999Z,{"lat":10.74192071334528,"lon":106.63355919542408}
2024-07-11T10:15:18.009054815Z,{"lat":10.741933537657133,"lon":106.6335565970341}
2024-07-11T10:15:19.009170872Z,{"lat":10.741944308402708,"lon":106.63355215462542}
2024-07-11T10:15:20.01958331Z,{"lat":10.741952019753626,"lon":106.63354771221674}
2024-07-11T10:15:21.03932301Z,{"lat":10.741959605375996,"lon":106.63354276689387}
2024-07-11T10:15:22.029019377Z,{"lat":10.74196907692658,"lon":106.6335373186568}
2024-07-11T10:15:23.047497661Z,{"lat":10.741981063048115,"lon":106.63353145132459}
2024-07-11T10:15:24.047164655Z,{"lat":10.741994893188348,"lon":106.63352675745881}
2024-07-11T10:15:25.039555929Z,{"lat":10.742006292576662,"lon":106.63352415906883}
2024-07-11T10:15:26.039331889Z,{"lat":10.74201844633626,"lon":106.63352373997367}
2024-07-11T10:15:27.049230185Z,{"lat":10.742029217081836,"lon":106.633521979774}
2024-07-11T10:15:28.0393186Z,{"lat":10.742040113555959,"lon":106.63351795646048}
2024-07-11T10:15:29.059153069Z,{"lat":10.742052015858462,"lon":106.6335116700331}
2024-07-11T10:15:30.077545816Z,{"lat":10.742061529318562,"lon":106.63350496451056}
2024-07-11T10:15:31.069681681Z,{"lat":10.742072761068812,"lon":106.63350010300672}
2024-07-11T10:15:32.069161354Z,{"lat":10.742085711109212,"lon":106.63349431949354}
2024-07-11T10:15:33.069573045Z,{"lat":10.742098912606707,"lon":106.63348778160906}
2024-07-11T10:15:34.089301211Z,{"lat":10.742112617018392,"lon":106.63347939970589}
2024-07-11T10:15:35.089291233Z,{"lat":10.74212518987315,"lon":106.63347034725047}
2024-07-11T10:15:36.07968668Z,{"lat":10.74213621207582,"lon":106.63346188152826}
2024-07-11T10:15:37.092647366Z,{"lat":10.742146521816721,"lon":106.63345240997768}
2024-07-11T10:15:38.100013889Z,{"lat":10.74215817266213,"lon":106.63344310606516}
2024-07-11T10:15:39.108206766Z,{"lat":10.74217011687415,"lon":106.63343455652392}
2024-07-11T10:15:40.119123337Z,{"lat":10.742178540686837,"lon":106.63342642607785}
2024-07-11T10:15:41.139318579Z,{"lat":10.742185916761628,"lon":106.63341687070823}
2024-07-11T10:15:42.119345506Z,{"lat":10.74219266419368,"lon":106.63340597423411}
2024-07-11T10:15:43.139968217Z,{"lat":10.742199369716218,"lon":106.63339583213127}
2024-07-11T10:15:44.139539288Z,{"lat":10.742205865691176,"lon":106.6333858576665}
2024-07-11T10:15:45.129242525Z,{"lat":10.74221311603742,"lon":106.63337663757301}
2024-07-11T10:15:46.139595642Z,{"lat":10.742223551506868,"lon":106.63336792039371}
2024-07-11T10:15:47.159306465Z,{"lat":10.742235286171308,"lon":106.63335886793828}
2024-07-11T10:15:48.169343459Z,{"lat":10.742246308373979,"lon":106.63335056985414}
2024-07-11T10:15:49.197288601Z,{"lat":10.742258713590672,"lon":106.63334386433161}
2024-07-11T10:15:50.189180317Z,{"lat":10.742271328354946,"lon":106.63333682353294}
2024-07-11T10:15:51.189213509Z,{"lat":10.74228251819568,"lon":106.63333212966717}
2024-07-11T10:15:52.189903332Z,{"lat":10.742294169041088,"lon":106.63332701670623}
2024-07-11T10:15:53.207180006Z,{"lat":10.742307119081488,"lon":106.63332240665949}
2024-07-11T10:15:54.217508498Z,{"lat":10.742318267012706,"lon":106.63331427621341}
2024-07-11T10:15:55.209347736Z,{"lat":10.742329331124893,"lon":106.6333031282822}
2024-07-11T10:15:56.236096346Z,{"lat":10.74234089815127,"lon":106.63329273472226}
2024-07-11T10:15:57.237325668Z,{"lat":10.742366421046427,"lon":106.63327345634497}
2024-07-11T10:15:58.237405651Z,{"lat":10.742381298924556,"lon":106.63326465534664}
2024-07-11T10:15:59.254719664Z,{"lat":10.742393578412702,"lon":106.63325669253862}
2024-07-11T10:16:00.254988019Z,{"lat":10.742405354986658,"lon":106.63324814299739}
2024-07-11T10:16:01.260398149Z,{"lat":10.742419478493503,"lon":106.63323833617068}
2024-07-11T10:16:02.263118933Z,{"lat":10.742434440190664,"lon":106.63322785879171}
2024-07-11T10:16:03.252772936Z,{"lat":10.742449108521214,"lon":106.63321604030824}
2024-07-11T10:16:04.253261591Z,{"lat":10.742465830418041,"lon":106.63320413800574}
2024-07-11T10:16:05.2710674Z,{"lat":10.7424826361339,"lon":106.63319340916968}
2024-07-11T10:16:06.268836353Z,{"lat":10.74249923230218,"lon":106.63318561399973}
2024-07-11T10:16:07.26883403Z,{"lat":10.74251339771854,"lon":106.63318117159105}
2024-07-11T10:16:08.268752948Z,{"lat":10.742528485144248,"lon":106.63317915993429}
2024-07-11T10:16:09.288728587Z,{"lat":10.742546129050424,"lon":106.63317756737268}
2024-07-11T10:16:10.288604142Z,{"lat":10.742564359689823,"lon":106.63317714827753}
2024-07-11T10:16:11.308676837Z,{"lat":10.74258208741503,"lon":106.63317396315432}
2024-07-11T10:16:12.307392799Z,{"lat":10.742599144587984,"lon":106.6331696883837}
2024-07-11T10:16:13.328532076Z,{"lat":10.742616830403676,"lon":106.63316633562243}
2024-07-11T10:16:14.33675419Z,{"lat":10.742635061043075,"lon":106.63316340195632}
2024-07-11T10:16:15.318582154Z,{"lat":10.742650609473458,"lon":106.63316206085182}
2024-07-11T10:16:16.328783343Z,{"lat":10.742666744637063,"lon":106.6331628152231}
2024-07-11T10:16:17.328484364Z,{"lat":10.742685142914524,"lon":106.63316398868955}
2024-07-11T10:16:18.338673808Z,{"lat":10.742705175663104,"lon":106.63316641944147}
2024-07-11T10:16:19.348707472Z,{"lat":10.742723699669114,"lon":106.63316885019339}
2024-07-11T10:16:20.348419875Z,{"lat":10.742740798751583,"lon":106.63317237059272}
2024-07-11T10:16:21.358769871Z,{"lat":10.742757772105506,"lon":106.63317597481108}
2024-07-11T10:16:22.366507454Z,{"lat":10.742774535911849,"lon":106.63318016576267}
2024-07-11T10:16:23.376913044Z,{"lat":10.742789455699494,"lon":106.63318620073295}
2024-07-11T10:16:24.359063845Z,{"lat":10.742804459306171,"lon":106.63319299007452}
2024-07-11T10:16:25.359130998Z,{"lat":10.742819001908174,"lon":106.63320204252994}
2024-07-11T10:16:26.378466633Z,{"lat":10.74283350260066,"lon":106.63320782604313}
2024-07-11T10:16:27.3766421Z,{"lat":10.74284645264106,"lon":106.63321293900407}
2024-07-11T10:16:28.379092922Z,{"lat":10.742857349115184,"lon":106.63321788432694}
2024-07-11T10:16:29.378552564Z,{"lat":10.742870299155584,"lon":106.6332235840211}
2024-07-11T10:16:30.378453782Z,{"lat":10.742885763766935,"lon":106.63322987044847}
2024-07-11T10:16:31.37988047Z,{"lat":10.742899551997652,"lon":106.63323305557168}
2024-07-11T10:16:32.388635996Z,{"lat":10.742912669676116,"lon":106.63323615687585}
2024-07-11T10:16:33.389433001Z,{"lat":10.742927840920856,"lon":106.63323825235165}
2024-07-11T10:16:34.378802243Z,{"lat":10.742943095984629,"lon":106.63324194038904}
2024-07-11T10:16:35.396765057Z,{"lat":10.742957093762925,"lon":106.63324613134063}
2024-07-11T10:16:36.398571427Z,{"lat":10.742970672446063,"lon":106.63325124430156}
2024-07-11T10:16:37.418635096Z,{"lat":10.742984418767264,"lon":106.63325719545281}
2024-07-11T10:16:38.408415404Z,{"lat":10.742997243079117,"lon":106.633262978966}
2024-07-11T10:16:39.419103018Z,{"lat":10.743011198947897,"lon":106.63326708609856}
2024-07-11T10:16:40.408949514Z,{"lat":10.743026998835376,"lon":106.63326951685048}
2024-07-11T10:16:41.418984807Z,{"lat":10.743043133998981,"lon":106.63327094177401}
2024-07-11T10:16:42.428930058Z,{"lat":10.743056628863087,"lon":106.63327186378336}
2024-07-11T10:16:43.438675474Z,{"lat":10.743056628863087,"lon":106.63327186378336}
2024-07-11T10:16:44.448336432Z,{"lat":10.743080349649063,"lon":106.63327764729655}
2024-07-11T10:16:45.448820016Z,{"lat":10.743093467327526,"lon":106.63328108387685}
2024-07-11T10:16:46.448358075Z,{"lat":10.743100969130865,"lon":106.6332817544291}
2024-07-11T10:16:47.485096073Z,{"lat":10.743110273043385,"lon":106.63328100005782}
2024-07-11T10:16:48.469039233Z,{"lat":10.743122049617341,"lon":106.63327999422944}
2024-07-11T10:16:49.468545653Z,{"lat":10.743134790110162,"lon":106.63327756347752}
2024-07-11T10:16:50.469876754Z,{"lat":10.743146315227023,"lon":106.6332751327256}
2024-07-11T10:16:51.468563873Z,{"lat":10.743156122053733,"lon":106.63327404307819}
2024-07-11T10:16:52.478523654Z,{"lat":10.743168652998975,"lon":106.63327446217335}
2024-07-11T10:16:53.471511662Z,{"lat":10.74318206404405,"lon":106.63327664146817}
2024-07-11T10:16:54.479745997Z,{"lat":10.743193170065751,"lon":106.63327840166784}
2024-07-11T10:16:55.478532832Z,{"lat":10.743203270259073,"lon":106.633278820763}
2024-07-11T10:16:56.496776645Z,{"lat":10.743216890851727,"lon":106.63327848548687}
2024-07-11T10:16:57.50865117Z,{"lat":10.743232397372594,"lon":106.63327932367719}
2024-07-11T10:16:58.48914453Z,{"lat":10.74324488640832,"lon":106.63327806639171}
2024-07-11T10:16:59.498701251Z,{"lat":10.743257291625014,"lon":106.63327580327785}
2024-07-11T10:17:00.51872349Z,{"lat":10.7432709960367,"lon":106.63327177996433}
2024-07-11T10:17:01.526578896Z,{"lat":10.743285329091123,"lon":106.63326834338403}
2024-07-11T10:17:02.518669609Z,{"lat":10.743300961340537,"lon":106.63326951685048}
2024-07-11T10:17:03.519080626Z,{"lat":10.743314120928517,"lon":106.63327035504079}
2024-07-11T10:17:04.539418126Z,{"lat":10.743327406245044,"lon":106.63326901393629}
2024-07-11T10:17:05.53883985Z,{"lat":10.743340230556896,"lon":106.63326448770857}
2024-07-11T10:17:06.548505421Z,{"lat":10.743351168940535,"lon":106.63325761454797}
2024-07-11T10:17:07.558556658Z,{"lat":10.743362610238364,"lon":106.63324805917836}
2024-07-11T10:17:08.576831877Z,{"lat":10.743372584703138,"lon":106.63323724652327}
2024-07-11T10:17:09.578756023Z,{"lat":10.743381637158564,"lon":106.63322987044847}
2024-07-11T10:17:10.588560116Z,{"lat":10.743391108709147,"lon":106.63322090181208}
2024-07-11T10:17:11.588613737Z,{"lat":10.74340171181666,"lon":106.63320967006183}
2024-07-11T10:17:12.596898832Z,{"lat":10.743412608290782,"lon":106.63319651047385}
2024-07-11T10:17:13.589699621Z,{"lat":10.743422918031683,"lon":106.63318477580941}
2024-07-11T10:17:14.591647332Z,{"lat":10.743432599129846,"lon":106.63317304114497}
2024-07-11T10:17:15.588641501Z,{"lat":10.743441819223335,"lon":106.63315854045248}
2024-07-11T10:17:16.598489312Z,{"lat":10.74345015921699,"lon":106.63314311775065}
2024-07-11T10:17:17.618560614Z,{"lat":10.743457158106139,"lon":106.63312794650591}
2024-07-11T10:17:18.634525306Z,{"lat":10.74346231297659,"lon":106.63311461927987}
2024-07-11T10:17:19.61858138Z,{"lat":10.743467509756556,"lon":106.63310305225349}
2024-07-11T10:17:20.638661737Z,{"lat":10.743474466736188,"lon":106.63309073085583}
2024-07-11T10:17:21.628537916Z,{"lat":10.743481465625337,"lon":106.63308042111493}
2024-07-11T10:17:22.659742442Z,{"lat":10.743484273562899,"lon":106.6330713686595}
2024-07-11T10:17:23.648561727Z,{"lat":10.74348649476724,"lon":106.63306223238504}
2024-07-11T10:17:24.658621954Z,{"lat":10.743486243310144,"lon":106.6330525931964}
2024-07-11T10:17:25.678383045Z,{"lat":10.743483686829677,"lon":106.63304010416067}
2024-07-11T10:17:26.688575942Z,{"lat":10.743482429544201,"lon":106.63302602256334}
2024-07-11T10:17:27.678661987Z,{"lat":10.743481591353884,"lon":106.63301420407987}
2024-07-11T10:17:28.716899154Z,{"lat":10.743481046530178,"lon":106.63300205032027}
2024-07-11T10:17:29.708570556Z,{"lat":10.743480040701797,"lon":106.63299081857002}
2024-07-11T10:17:30.718566476Z,{"lat":10.743477861406973,"lon":106.6329780780772}
2024-07-11T10:17:31.718586205Z,{"lat":10.743478154773584,"lon":106.6329645832131}
2024-07-11T10:17:32.738783895Z,{"lat":10.743478322411647,"lon":106.63295234563446}
2024-07-11T10:17:33.748677031Z,{"lat":10.743477023216656,"lon":106.6329384316752}
2024-07-11T10:17:34.758360943Z,{"lat":10.743474508645704,"lon":106.63292535590625}
2024-07-11T10:17:35.758408386Z,{"lat":10.74347140734153,"lon":106.63291211249924}
2024-07-11T10:17:36.778632708Z,{"lat":10.743469353775254,"lon":106.63289962346352}
2024-07-11T10:17:37.804815352Z,{"lat":10.74346939568477,"lon":106.63288671533263}
2024-07-11T10:17:38.798558568Z,{"lat":10.743470778698793,"lon":106.63287347192562}
2024-07-11T10:17:39.788485816Z,{"lat":10.743473209450713,"lon":106.63286006088055}
2024-07-11T10:17:40.808569614Z,{"lat":10.743475430655053,"lon":106.63284639837838}
2024-07-11T10:17:41.808791417Z,{"lat":10.743476520302465,"lon":106.63283181386686}
2024-07-11T10:17:42.798667188Z,{"lat":10.743476017388275,"lon":106.63281982774532}
2024-07-11T10:17:43.83475977Z,{"lat":10.743473251360228,"lon":106.6328070872525}
2024-07-11T10:17:44.82687332Z,{"lat":10.743469940508476,"lon":106.63279317329324}
2024-07-11T10:17:45.829262721Z,{"lat":10.743466797294786,"lon":106.63278185772396}
2024-07-11T10:17:46.82847493Z,{"lat":10.743462480614653,"lon":106.63276911723113}
2024-07-11T10:17:47.838803396Z,{"lat":10.743457535291782,"lon":106.63275570618606}
2024-07-11T10:17:48.838493081Z,{"lat":10.74345015921699,"lon":106.63274413915968}
2024-07-11T10:17:49.858925014Z,{"lat":10.74344450143235,"lon":106.63273215303815}
2024-07-11T10:17:50.886860703Z,{"lat":10.743441400128177,"lon":106.63271991545952}
2024-07-11T10:17:51.886723604Z,{"lat":10.743439598018995,"lon":106.63270818079508}
2024-07-11T10:17:52.896590053Z,{"lat":10.743439681838026,"lon":106.63269778723514}
2024-07-11T10:17:53.898916116Z,{"lat":10.743440478118828,"lon":106.63268798040843}
2024-07-11T10:17:54.906584387Z,{"lat":10.743440981033018,"lon":106.63267708393431}
2024-07-11T10:17:55.908755047Z,{"lat":10.743442489775589,"lon":106.63266484635568}
2024-07-11T10:17:56.918546129Z,{"lat":10.743442489775589,"lon":106.6326514353106}
2024-07-11T10:17:57.928438145Z,{"lat":10.743441986861399,"lon":106.63263886245585}
2024-07-11T10:17:58.928582942Z,{"lat":10.74344207068043,"lon":106.63262637342012}
2024-07-11T10:17:59.936883033Z,{"lat":10.74344257359462,"lon":106.63261321383214}
2024-07-11T10:18:00.928999247Z,{"lat":10.743443872789612,"lon":106.63260106007255}
2024-07-11T10:18:01.92879141Z,{"lat":10.743444836708477,"lon":106.63258781666553}
2024-07-11T10:18:02.937697453Z,{"lat":10.743445968265405,"lon":106.63257314833498}
2024-07-11T10:18:03.938567964Z,{"lat":10.74344743509846,"lon":106.63256040784216}
2024-07-11T10:18:04.938429592Z,{"lat":10.743448901931515,"lon":106.6325480864445}
2024-07-11T10:18:05.948180259Z,{"lat":10.743449782031348,"lon":106.63253417248524}
2024-07-11T10:18:06.958569906Z,{"lat":10.743449614393285,"lon":106.63251950415469}
2024-07-11T10:18:07.95853852Z,{"lat":10.743448063741198,"lon":106.63250332708157}
2024-07-11T10:18:08.978971577Z,{"lat":10.743446303541532,"lon":106.63248698237038}
2024-07-11T10:18:09.987603903Z,{"lat":10.743446177812984,"lon":106.63247147584951}
2024-07-11T10:18:11.000610661Z,{"lat":10.74344844092684,"lon":106.63245714279509}
2024-07-11T10:18:11.987976001Z,{"lat":10.743451458411982,"lon":106.63244348029292}
2024-07-11T10:18:12.97860523Z,{"lat":10.743452883335522,"lon":106.63243107507623}
2024-07-11T10:18:13.987041071Z,{"lat":10.743452631878426,"lon":106.63241774785018}
2024-07-11T10:18:14.978982345Z,{"lat":10.743451458411982,"lon":106.63240358243382}
2024-07-11T10:18:15.998932617Z,{"lat":10.743449740121832,"lon":106.63238614807523}
2024-07-11T10:18:17.008604127Z,{"lat":10.74344936293619,"lon":106.63236955190695}
2024-07-11T10:18:18.013699745Z,{"lat":10.743449740121832,"lon":106.63235538649059}
2024-07-11T10:18:19.013560624Z,{"lat":10.743450033488443,"lon":106.63234021524585}
2024-07-11T10:18:20.025419824Z,{"lat":10.743450620221665,"lon":106.63232563073433}
2024-07-11T10:18:21.045694535Z,{"lat":10.7434522966023,"lon":106.63231071094668}
2024-07-11T10:18:22.065660064Z,{"lat":10.743454056801966,"lon":106.63229612643516}
2024-07-11T10:18:23.067351443Z,{"lat":10.743454936901799,"lon":106.63228162574268}
2024-07-11T10:18:24.081521174Z,{"lat":10.743456487553885,"lon":106.63226704123116}
2024-07-11T10:18:25.069455411Z,{"lat":10.743457409563234,"lon":106.63225254053867}
2024-07-11T10:18:26.097027341Z,{"lat":10.743458792577258,"lon":106.63223946476973}
2024-07-11T10:18:27.106877838Z,{"lat":10.743457828658393,"lon":106.63222429352498}
2024-07-11T10:18:28.144580227Z,{"lat":10.743456990468076,"lon":106.6322097928325}
2024-07-11T10:18:29.136898877Z,{"lat":10.743457786748877,"lon":106.63220090801514}
2024-07-11T10:18:30.156761841Z,{"lat":10.7434591697629,"lon":106.63219772289193}
2024-07-11T10:18:31.186636855Z,{"lat":10.743460636595955,"lon":106.63219453776873}
2024-07-11T10:18:32.196763448Z,{"lat":10.743461893881431,"lon":106.632187329332}
2024-07-11T10:18:33.197142321Z,{"lat":10.743462690162232,"lon":106.63217391828692}
2024-07-11T10:18:34.206874628Z,{"lat":10.74346352835255,"lon":106.63215765739477}
2024-07-11T10:18:35.216787496Z,{"lat":10.743464115085771,"lon":106.63214231851197}
2024-07-11T10:18:36.246536776Z,{"lat":10.74346574955689,"lon":106.63211264657474}
2024-07-11T10:18:37.264767679Z,{"lat":10.74346675538527,"lon":106.63209663713968}
2024-07-11T10:18:38.302887786Z,{"lat":10.743469060408643,"lon":106.632081633533}
2024-07-11T10:18:39.308827134Z,{"lat":10.743475346836021,"lon":106.63206855776406}
2024-07-11T10:18:40.317563584Z,{"lat":10.74348406401532,"lon":106.63205497908092}
2024-07-11T10:18:41.342647018Z,{"lat":10.743495170037022,"lon":106.63204257386423}
2024-07-11T10:18:42.346790758Z,{"lat":10.74350682088243,"lon":106.63203150975204}
2024-07-11T10:18:43.376274592Z,{"lat":10.743518681275418,"lon":106.63202128383017}
2024-07-11T10:18:44.356849017Z,{"lat":10.743530793125501,"lon":106.63201072263217}
2024-07-11T10:18:45.378620687Z,{"lat":10.743540851409307,"lon":106.63200066434837}
2024-07-11T10:18:46.396739714Z,{"lat":10.743550071502796,"lon":106.63199052224553}
2024-07-11T10:18:47.397579934Z,{"lat":10.74355619029211,"lon":106.63198423581815}
2024-07-11T10:18:48.398983872Z,{"lat":10.743566374304464,"lon":106.63197685974336}
2024-07-11T10:18:49.406800069Z,{"lat":10.743578067059389,"lon":106.63196780728794}
2024-07-11T10:18:50.406984399Z,{"lat":10.74358686805772,"lon":106.6319624428699}
2024-07-11T10:18:51.416996733Z,{"lat":10.743594537499122,"lon":106.63195506679511}
2024-07-11T10:18:52.419948764Z,{"lat":10.743603841411643,"lon":106.63194383504486}
2024-07-11T10:18:53.436766538Z,{"lat":10.743613396781258,"lon":106.63193394439912}
2024-07-11T10:18:54.4461261Z,{"lat":10.743621946322493,"lon":106.63192455666757}
2024-07-11T10:18:55.435744144Z,{"lat":10.74363078923034,"lon":106.63191290582216}
2024-07-11T10:18:56.436860375Z,{"lat":10.743637410933845,"lon":106.63190251226223}
2024-07-11T10:18:57.437564732Z,{"lat":10.743643487813644,"lon":106.6318921187023}
2024-07-11T10:18:58.448035563Z,{"lat":10.743653127002291,"lon":106.63187862383819}
2024-07-11T10:18:59.44738659Z,{"lat":10.743661550814979,"lon":106.6318657157073}
2024-07-11T10:19:00.447534826Z,{"lat":10.74366922025638,"lon":106.63185347812868}
2024-07-11T10:19:01.456547018Z,{"lat":10.74367651251214,"lon":106.63183989944554}
2024-07-11T10:19:02.468302667Z,{"lat":10.743685942153208,"lon":106.63182682367659}
2024-07-11T10:19:03.467028187Z,{"lat":10.743695958527498,"lon":106.63181358026958}
